ADDRESS,LATITUDE,LONGITUDE,ALTITUDE,ALTITUDE IN,2030 Med,Damage 2030,Damage Done 30,% 30,2060 Med,Damage 2060,Damage Done 60,% 60,LOT SIZE,CITY,COUNTY,LIST PRICE,ZIP CODE,year
257 N COCONUT LN,25.782199,-80.165541,7.1,85.2,11,102517.6733,5522482.327,1.822536415,21,227496.1828,5397503.817,4.044376582,10695.63624,Miami Beach,Miami-Dade County,5625000,33139,2015
55 E SAN MARINO DR,25.788989,-80.162055,5,60,11,102517.6733,5397482.327,1.863957697,21,227496.1828,5272503.817,4.136294232,10695.63624,Miami Beach,Miami-Dade County,5500000,33139,2014
200 W RIVO ALTO DR,25.790258,-80.155799,7.1,85.2,11,102517.6733,5396482.327,1.86429666,21,227496.1828,5271503.817,4.137046422,10695.63624,Miami Beach,Miami-Dade County,5499000,33139,2015
1417 N Venetian Way,25.791256,-80.166619,5,60,11,128266.47,5366733.53,2.334239672,21,284635.14,5210364.86,5.179893358,13382,Miami Beach,Miami-Dade County,5495000,33139,2017
230 W Rivo Alto Dr,25.791253,-80.155865,5,60,11,100642.5,5394357.5,1.831528662,21,223335,5271665,4.06433121,10500,Miami Beach,Miami-Dade County,5495000,33139,2016
1370 S VENETIAN WY,25.789816,-80.167899,2.1,25.2,11,102517.6733,5392482.327,1.865653746,21,227496.1828,5267503.817,4.140057921,10695.63624,Miami Beach,Miami-Dade County,5495000,33139,2016
302 S Coconut Ln,25.781574,-80.167827,13.9,166.8,11,102517.6733,5392482.327,1.865653746,21,227496.1828,5267503.817,4.140057921,10695.63624,Miami Beach,Miami-Dade County,5495000,33139,2016
244 W San Marino Dr,25.791211,-80.16377,4.2,50.4,11,100642.5,5349357.5,1.846651376,21,223335,5226665,4.097889908,10500,Miami Beach,Miami-Dade County,5450000,33139,2017
45 E Dilido Dr,25.787236,-80.158011,13.9,166.8,11,102517.6733,5297482.327,1.898475432,21,227496.1828,5172503.817,4.212892273,10695.63624,Miami Beach,Miami-Dade County,5400000,33139,2016
941 N VENETIAN DR,25.790869,-80.175391,3.3,39.6,11,102517.6733,5147482.327,1.952717587,21,227496.1828,5022503.817,4.333260624,10695.63624,Miami Beach,Miami-Dade County,5250000,33139,2015
405 E SAN MARINO DR,25.792604,-80.162271,1.4,16.8,11,102517.6733,5147482.327,1.952717587,21,227496.1828,5022503.817,4.333260624,10695.63624,Miami Beach,Miami-Dade County,5250000,33139,2014
2540 Sunset Dr,25.802032,-80.145607,13.9,166.8,11,115020,5084980,2.211923077,21,255240,4944760,4.908461538,12000,Miami Beach,Miami-Dade County,5200000,33140,2017
320 W RIVO ALTO DR,25.792565,-80.155943,5,60,11,102517.6733,5097482.327,1.971493718,21,227496.1828,4972503.817,4.374926592,10695.63624,Miami Beach,Miami-Dade County,5200000,33139,2016
302 W SAN MARINO DR,25.791705,-80.1638,5,60,11,102517.6733,5097482.327,1.971493718,21,227496.1828,4972503.817,4.374926592,10695.63624,Miami Beach,Miami-Dade County,5200000,33139,2014
102 S HIBISCUS DR,25.781467,-80.158419,13.9,166.8,11,102517.6733,5096482.327,1.971872924,21,227496.1828,4971503.817,4.375768085,10695.63624,Miami Beach,Miami-Dade County,5199000,33139,2014
2821 LUCERNE AV,25.804935,-80.143908,3.3,39.6,11,103518,4996482,2.029764706,21,229716,4870284,4.504235294,10800,Miami Beach,Miami-Dade County,5100000,33140,2015
40 W Rivo Alto Dr,25.788778,-80.155721,0.3,3.6,11,100642.5,4898357.5,2.013252651,21,223335,4775665,4.467593519,10500,Miami Beach,Miami-Dade County,4999000,33139,2016
503 E DILIDO DR,25.791968,-80.158287,5,60,11,102517.6733,4892482.327,2.052405872,21,227496.1828,4767503.817,4.554478133,10695.63624,Miami Beach,Miami-Dade County,4995000,33139,2015
2830 LUCERNE AV,25.805086,-80.144461,13.9,166.8,11,102517.6733,4872482.327,2.06065675,21,227496.1828,4747503.817,4.572787593,10695.63624,Miami Beach,Miami-Dade County,4975000,33140,2014
521 E DILIDO DR,25.792446,-80.158313,3.3,39.6,11,102517.6733,4847482.327,2.071064108,21,227496.1828,4722503.817,4.59588248,10695.63624,Miami Beach,Miami-Dade County,4950000,33139,2015
445 E Dilido Drive,25.791459,-80.158258,5.1,61.2,11,100642.5,4699357.5,2.09671875,21,223335,4576665,4.6528125,10500,Miami Beach,Miami-Dade County,4800000,33139,2016
2 S HIBISCUS DR,25.781068,-80.155906,6.8,81.6,11,102517.6733,4697482.327,2.135784861,21,227496.1828,4572503.817,4.739503807,10695.63624,Miami Beach,Miami-Dade County,4800000,33139,2016
409 E DILIDO DR,25.790319,-80.158183,1.4,16.8,11,102517.6733,4692482.327,2.138011957,21,227496.1828,4567503.817,4.744445939,10695.63624,Miami Beach,Miami-Dade County,4795000,33139,2017
297 N COCONUT LN,25.782767,-80.166983,13.9,166.8,11,102517.6733,4692482.327,2.138011957,21,227496.1828,4567503.817,4.744445939,10695.63624,Miami Beach,Miami-Dade County,4795000,33139,2014
1041 N Venetian Drive,25.79102,-80.1739,1,12,11,86265,4663735,1.816105263,21,191430,4558570,4.030105263,9000,Miami Beach,Miami-Dade County,4750000,33139,2017
609 E DILIDO DR,25.792951,-80.158341,13.9,166.8,11,102517.6733,4647482.327,2.158266807,21,227496.1828,4522503.817,4.789393321,10695.63624,Miami Beach,Miami-Dade County,4750000,33139,2015
100 S Pointe Dr,25.766816,-80.132849,0.3,3.6,11,102517.6733,4624482.327,2.168768211,21,227496.1828,4499503.817,4.812696906,10695.63624,Miami Beach,Miami-Dade County,4727000,33139,2016
2456 Prairie Ave,25.802639,-80.133607,7.1,85.2,11,99684,4550316,2.143741935,21,221208,4428792,4.75716129,10400,Miami Beach,Miami-Dade County,4650000,33140,2018
277 N COCONUT LN,25.782493,-80.166224,0.3,3.6,11,102517.6733,4447482.327,2.253135678,21,227496.1828,4322503.817,4.999916105,10695.63624,Miami Beach,Miami-Dade County,4550000,33139,2015
705 W Dilido Dr,25.793754,-80.159431,7.1,85.2,11,71887.5,4428112.5,1.5975,21,159525,4340475,3.545,7500,Miami Beach,Miami-Dade County,4500000,33139,2018
3329 FLAMINGO DR,25.80875,-80.125531,5,60,11,102517.6733,4397482.327,2.278170518,21,227496.1828,4272503.817,5.055470728,10695.63624,Miami Beach,Miami-Dade County,4500000,33140,2015
100 W SAN MARINO DR,25.789225,-80.163654,5,60,11,102517.6733,4397482.327,2.278170518,21,227496.1828,4272503.817,5.055470728,10695.63624,Miami Beach,Miami-Dade County,4500000,33139,2015
2570 FLAMINGO DR,25.802881,-80.128028,5,60,11,102517.6733,4397482.327,2.278170518,21,227496.1828,4272503.817,5.055470728,10695.63624,Miami Beach,Miami-Dade County,4500000,33140,2015
277 N Coconut Ln,25.782493,-80.166224,13.9,166.8,11,67095,4432905,1.491,21,148890,4351110,3.308666667,7000,Miami Beach,Miami-Dade County,4500000,33139,2017
120 N HIBISCUS DR.,25.782472,-80.158404,13.9,166.8,11,102517.6733,4396482.327,2.278676891,21,227496.1828,4271503.817,5.056594416,10695.63624,Miami Beach,Miami-Dade County,4499000,33139,2014
250 S Hibiscus Dr,25.782826,-80.161533,4.4,52.8,11,100642.5,4394357.5,2.238987764,21,223335,4271665,4.968520578,10500,Miami Beach,Miami-Dade County,4495000,33139,2018
160 S Hibiscus Dr,25.781891,-80.159609,3,36,11,100642.5,4394357.5,2.238987764,21,223335,4271665,4.968520578,10500,Miami Beach,Miami-Dade County,4495000,33139,2016
401 W Rivo Alto Dr,25.793208,-80.15541,7.7,92.4,11,107831.25,4382168.75,2.40158686,21,239287.5,4250712.5,5.329342984,11250,Miami Beach,Miami-Dade County,4490000,33139,2016
841 19 ST,25.795062,-80.137452,0.3,3.6,11,102517.6733,4247482.327,2.356728123,21,227496.1828,4122503.817,5.229797305,10695.63624,Miami Beach,Miami-Dade County,4350000,33139,2015
240 W Rivo Alto Dr,25.791423,-80.155875,5,60,11,100642.5,4199357.5,2.340523256,21,223335,4076665,5.193837209,10500,Miami Beach,Miami-Dade County,4300000,33139,2017
291 N COCONUT LN,25.782673,-80.16664,5.3,63.6,11,102517.6733,4197482.327,2.384131938,21,227496.1828,4072503.817,5.290608901,10695.63624,Miami Beach,Miami-Dade County,4300000,33139,2015
115 VENETIAN WY,25.791228,-80.159121,5,60,11,102517.6733,4147482.327,2.412180549,21,227496.1828,4022503.817,5.352851359,10695.63624,Miami Beach,Miami-Dade County,4250000,33139,2015
253 N COCONUT LN,25.78214,-80.165402,0.5,6,11,102517.6733,4147482.327,2.412180549,21,227496.1828,4022503.817,5.352851359,10695.63624,Miami Beach,Miami-Dade County,4250000,33139,2015
221 E DI LIDO DR,25.788997,-80.15811,0.3,3.6,11,102517.6733,4097482.327,2.440896984,21,227496.1828,3972503.817,5.41657578,10695.63624,Miami Beach,Miami-Dade County,4200000,33139,2015
831 N Venetian Dr,25.79079,-80.178546,7.1,85.2,11,107831.25,3992168.75,2.630030488,21,239287.5,3860712.5,5.836280488,11250,Miami Beach,Miami-Dade County,4100000,33139,2016
226 W Rivo Alto Dr,25.790921,-80.155834,13.9,166.8,11,102517.6733,3892482.327,2.56614952,21,227496.1828,3767503.817,5.694522722,10695.63624,Miami Beach,Miami-Dade County,3995000,33139,2016
2315 N MERIDIAN AV,25.800377,-80.134387,2.7,32.4,11,102517.6733,3892482.327,2.56614952,21,227496.1828,3767503.817,5.694522722,10695.63624,Miami Beach,Miami-Dade County,3995000,33140,2015
2545 Bay Ave,25.802,-80.146879,2.9,34.8,11,132273,3857727,3.315112782,21,293526,3696474,7.356541353,13800,Miami Beach,Miami-Dade County,3990000,33140,2018
250 E San Marino Dr,25.791401,-80.162715,1.3,15.6,11,69012,3920988,1.72962406,21,153144,3836856,3.838195489,7200,Miami Beach,Miami-Dade County,3990000,33139,2017
316 S Coconut Ln,25.78202,-80.167943,2,24,11,83734.56,3906265.44,2.098610526,21,185814.72,3804185.28,4.657010526,8736,Miami Beach,Miami-Dade County,3990000,33139,2018
1525 W 21,25.797237,-80.143753,0.8,9.6,11,60385.5,3924614.5,1.51531995,21,134001,3850999,3.362634881,6300,Miami Beach,Miami-Dade County,3985000,33140,2017
2701 N Bay Rd,25.804365,-80.139084,1.8,21.6,11,104121.855,3845878.145,2.635996329,21,231056.01,3718943.99,5.849519241,10863,Miami Beach,Miami-Dade County,3950000,33140,2016
109 2 SAN MARINO TE,25.788985,-80.163156,3.8,45.6,11,102517.6733,3847482.327,2.595384135,21,227496.1828,3722503.817,5.759397032,10695.63624,Miami Beach,Miami-Dade County,3950000,33139,2015
2957 FLAMINGO DR,25.806954,-80.126356,13.9,166.8,11,102517.6733,3797482.327,2.628658291,21,227496.1828,3672503.817,5.833235455,10695.63624,Miami Beach,Miami-Dade County,3900000,33140,2015
226 W RIVO ALTO DR,25.790921,-80.155834,7.1,85.2,11,102517.6733,3797482.327,2.628658291,21,227496.1828,3672503.817,5.833235455,10695.63624,Miami Beach,Miami-Dade County,3900000,33139,2014
380 N Hibiscus,25.784783,-80.163755,7.1,85.2,11,91057.5,3808942.5,2.334807692,21,202065,3697935,5.181153846,9500,Miami Beach,Miami-Dade County,3900000,33139,2019
1430 W 21 ST,25.796749,-80.142716,5,60,11,102517.6733,3792482.327,2.632032691,21,227496.1828,3667503.817,5.840723563,10695.63624,Miami Beach,Miami-Dade County,3895000,33140,2015
1425 W 25 ST,25.801531,-80.14278,0.4,4.8,11,102517.6733,3792482.327,2.632032691,21,227496.1828,3667503.817,5.840723563,10695.63624,Miami Beach,Miami-Dade County,3895000,33140,2014
102 24 ST,25.799502,-80.126727,5,60,11,102517.6733,3692482.327,2.701387967,21,227496.1828,3567503.817,5.994629322,10695.63624,Miami Beach,Miami-Dade County,3795000,33139,2018
276 S Coconut Ln,25.781019,-80.166826,0.3,3.6,11,67095,3727905,1.76798419,21,148890,3646110,3.923320158,7000,Miami Beach,Miami-Dade County,3795000,33139,2017
1500 W 21st St,25.796731,-80.143446,4.4,52.8,11,83389.5,3666610.5,2.22372,21,185049,3564951,4.93464,8700,Miami Beach,Miami-Dade County,3750000,33140,2017
3026 Flamingo Dr,25.808186,-80.126565,8.2,98.4,11,150724.125,3599275.875,4.01931,21,334470.75,3415529.25,8.91922,15725,Miami Beach,Miami-Dade County,3750000,33140,2017
2887 Pine Tree Dr,25.806412,-80.127479,3.3,39.6,11,106393.5,3618606.5,2.856201342,21,236097,3488903,6.338174497,11100,Miami Beach,Miami-Dade County,3725000,33140,2016
201 Palm Ave,25.780946,-80.163808,5,60,11,74763,3625237,2.020621622,21,165906,3534094,4.483945946,7800,Miami Beach,Miami-Dade County,3700000,33139,2017
3100 PINETREE DR,25.807557,-80.128141,7.1,85.2,11,102517.6733,3592482.327,2.774497248,21,227496.1828,3467503.817,6.156865569,10695.63624,Miami Beach,Miami-Dade County,3695000,33140,2013
3165 Pine Tree Dr,25.808364,-80.127122,3.2,38.4,11,230078.34,3419921.66,6.303516164,21,510565.08,3139434.92,13.98808438,24004,Miami Beach,Miami-Dade County,3650000,33140,2018
2675 FLAMINGO DR,25.804182,-80.127457,2.6,31.2,11,102517.6733,3547482.327,2.808703379,21,227496.1828,3422503.817,6.23277213,10695.63624,Miami Beach,Miami-Dade County,3650000,33140,2015
240 Palm Avenue,25.780917,-80.165344,5,60,11,69012,3580988,1.890739726,21,153144,3496856,4.195726027,7200,Miami Beach,Miami-Dade County,3650000,33139,2017
1301 N Venetian Way,25.791201,-80.169012,13.9,166.8,11,100642.5,3499357.5,2.795625,21,223335,3376665,6.20375,10500,Miami,Miami-Dade County,3600000,33139,2016
1515 W 21st St,25.79724,-80.143568,5,60,11,60385.5,3534614.5,1.679707928,21,134001,3460999,3.727426982,6300,Miami Beach,Miami-Dade County,3595000,33140,2017
109 8th Dilido Ter,25.778103,-80.131297,1.3,15.6,11,75031.38,3474968.62,2.11356,21,166501.56,3383498.44,4.690184789,7828,Miami Beach,Miami-Dade County,3550000,33139,2019
216 PALM AV,25.780187,-80.164729,1.5,18,11,102517.6733,3397482.327,2.929076381,21,227496.1828,3272503.817,6.499890936,10695.63624,Miami Beach,Miami-Dade County,3500000,33139,2015
1000 Venetian Way,25.789708,-80.173528,13.9,166.8,11,102517.6733,3396482.327,2.929913499,21,227496.1828,3271503.817,6.501748578,10695.63624,Miami,Miami-Dade County,3499000,33139,2018
1505 W 23 ST,25.799348,-80.143328,0.3,3.6,11,102517.6733,3392482.327,2.933266762,21,227496.1828,3267503.817,6.509189779,10695.63624,Miami Beach,Miami-Dade County,3495000,33140,2016
2545 Bay Ave,25.802,-80.146879,5,60,11,132273,3357727,3.790057307,21,293526,3196474,8.410487106,13800,Miami Beach,Miami-Dade County,3490000,33140,2017
425 E Dilido Dr,25.790813,-80.158209,0.3,3.6,11,100642.5,3349357.5,2.917173913,21,223335,3226665,6.473478261,10500,Miami Beach,Miami-Dade County,3450000,33139,2016
2534 FLAMINGO DR,25.802385,-80.128086,5,60,11,102517.6733,3347482.327,2.971526763,21,227496.1828,3222503.817,6.594092254,10695.63624,Miami Beach,Miami-Dade County,3450000,33140,2014
2830 SUNSET DR,25.804956,-80.14548,7.1,85.2,11,102517.6733,3322482.327,2.99321674,21,227496.1828,3197503.817,6.642224314,10695.63624,Miami Beach,Miami-Dade County,3425000,33140,2014
2125 N bay road,25.799502,-80.138901,8.5,102,11,70162.2,3324837.8,2.066633284,21,155696.4,3239303.6,4.586050074,7320,Miami Beach,Miami-Dade County,3395000,33140,2017
3172 N BAY RD,25.809077,-80.136786,13.9,166.8,11,101601,3248399,3.032865672,21,225462,3124538,6.730208955,10600,Miami Beach,Miami-Dade County,3350000,33140,2016
235 E SAN MARINO DR,25.790961,-80.162167,7.1,85.2,11,102517.6733,3197482.327,3.106596162,21,227496.1828,3072503.817,6.89382372,10695.63624,Miami Beach,Miami-Dade County,3300000,33139,2014
2525 SUNSET DR,25.801791,-80.144617,13.9,166.8,11,102517.6733,3192482.327,3.111310268,21,227496.1828,3067503.817,6.904284757,10695.63624,Miami Beach,Miami-Dade County,3295000,33140,2014
247 Palm Ave,25.781592,-80.16534,7.1,85.2,11,57510,3237490,1.745371775,21,127620,3167380,3.873141123,6000,Miami Beach,Miami-Dade County,3295000,33139,2018
2000 N Bay Rd,25.79632,-80.14138,1,12,11,113160.51,3136839.49,3.481861846,21,251113.62,2998886.38,7.726572923,11806,Miami Beach,Miami-Dade County,3250000,33140,2017
2345 N BAY RD,25.802459,-80.138983,3.6,43.2,11,102517.6733,3147482.327,3.154389949,21,227496.1828,3022503.817,6.999882546,10695.63624,Miami Beach,Miami-Dade County,3250000,33140,2016
2544 Lucerne Ave,25.802074,-80.144243,7.1,85.2,11,119812.5,3080187.5,3.744140625,21,265875,2934125,8.30859375,12500,Miami Beach,Miami-Dade County,3200000,33140,2019
1550 W 21 ST,25.796712,-80.144177,2.8,33.6,11,102517.6733,3097482.327,3.203677292,21,227496.1828,2972503.817,7.109255711,10695.63624,Miami Beach,Miami-Dade County,3200000,33140,2014
2915 FLAMINGO DR,25.806205,-80.126598,13.9,166.8,11,102517.6733,3097482.327,3.203677292,21,227496.1828,2972503.817,7.109255711,10695.63624,Miami Beach,Miami-Dade County,3200000,33140,2014
3400 CHASE AV,25.809773,-80.133158,2.6,31.2,11,102517.6733,3096482.327,3.204678754,21,227496.1828,2971503.817,7.111478048,10695.63624,Miami Beach,Miami-Dade County,3199000,33140,2015
1200 W 63 ST,25.843151,-80.128384,10.5,126,11,102517.6733,3092482.327,3.208690871,21,227496.1828,2967503.817,7.120381307,10695.63624,Miami Beach,Miami-Dade County,3195000,33140,2015
1045 PENNSYLVANIA AVE,25.781517,-80.133752,2.6,31.2,11,102517.6733,3092482.327,3.208690871,21,227496.1828,2967503.817,7.120381307,10695.63624,Miami Beach,Miami-Dade County,3195000,33139,2015
2228 Park Ave,25.798917,-80.130271,3.6,43.2,11,102517.6733,2997482.327,3.30702172,21,227496.1828,2872503.817,7.338586541,10695.63624,Miami Beach,Miami-Dade County,3100000,33139,2018
2041 N BAY RD,25.797457,-80.1399,0.3,3.6,11,102517.6733,2992482.327,3.312364243,21,227496.1828,2867503.817,7.350442092,10695.63624,Miami Beach,Miami-Dade County,3095000,33140,2017
412 E RIVO ALTO DR,25.79344,-80.155002,2.7,32.4,11,102517.6733,2897482.327,3.417255778,21,227496.1828,2772503.817,7.583206092,10695.63624,Miami Beach,Miami-Dade County,3000000,33139,2014
440 E Rivo Alto Dr,25.793609,-80.155167,1,12,11,99492.3,2900506.7,3.316411105,21,220782.6,2779216.4,7.359422453,10380,Miami Beach,Miami-Dade County,2999999,33139,2016
2815 Regatta Ave,25.804924,-80.142897,8.4,100.8,11,109987.875,2889012.125,3.667484995,21,244073.25,2754926.75,8.138487829,11475,Miami Beach,Miami-Dade County,2999000,33140,2016
1600 W 27th St,25.802317,-80.14425,7.1,85.2,11,119812.5,2879187.5,3.995081694,21,265875,2733125,8.865455152,12500,Miami Beach,Miami-Dade County,2999000,33140,2016
2729 N Bay Rd,25.804709,-80.139253,5,60,11,80878.23,2909121.77,2.704957525,21,179476.26,2810523.74,6.002550502,8438,Miami Beach,Miami-Dade County,2990000,33140,2017
199 N Coconut Ln,25.781338,-80.163457,13.9,166.8,11,67095,2907905,2.255294118,21,148890,2826110,5.004705882,7000,Miami Beach,Miami-Dade County,2975000,33139,2016
266 W 35th St,25.809213,-80.126701,7.1,85.2,11,108550.125,2841449.875,3.679665254,21,240882.75,2709117.25,8.165516949,11325,Miami Beach,Miami-Dade County,2950000,33140,2016
2532 Lake Ave,25.802114,-80.142415,1,12,11,119812.5,2830187.5,4.061440678,21,265875,2684125,9.012711864,12500,Miami Beach,Miami-Dade County,2950000,33140,2016
2474 PRAIRIE AV,25.802995,-80.133563,0.3,3.6,11,102517.6733,2847482.327,3.475175367,21,227496.1828,2722503.817,7.711735009,10695.63624,Miami Beach,Miami-Dade County,2950000,33140,2014
2525 Sunset Dr,25.801791,-80.144617,6.3,75.6,11,119812.5,2780187.5,4.131465517,21,265875,2634125,9.168103448,12500,Miami Beach,Miami-Dade County,2900000,33140,2019
465 BRICKELL AV,25.768956,-80.188899,5,60,11,102517.6733,2797482.327,3.535092184,21,227496.1828,2672503.817,7.844695957,10695.63624,Miami,Miami-Dade County,2900000,33131,2014
3015 N BAY RD,25.807054,-80.138678,4.4,52.8,11,70162.2,2779837.8,2.461831579,21,155696.4,2694303.6,5.463031579,7320,Miami Beach,Miami-Dade County,2850000,33140,2017
2544 Lucerne Ave,25.802074,-80.144243,5,60,11,119812.5,2730187.5,4.203947368,21,265875,2584125,9.328947368,12500,Miami Beach,Miami-Dade County,2850000,33140,2016
2300 SUNSET DR,25.799328,-80.144901,13.9,166.8,11,102517.6733,2697482.327,3.661345476,21,227496.1828,2572503.817,8.12486367,10695.63624,Miami Beach,Miami-Dade County,2800000,33140,2014
2540 SUNSET DR,25.802032,-80.145607,13.9,166.8,11,102517.6733,2686370.327,3.675933681,21,227496.1828,2561391.817,8.157236245,10695.63624,Miami Beach,Miami-Dade County,2788888,33140,2015
727 2 ST,25.771285,-80.135578,5,60,11,102517.6733,2672482.327,3.69433057,21,227496.1828,2547503.817,8.19806064,10695.63624,Miami Beach,Miami-Dade County,2775000,33139,2015
70 N HIBISCUS DR,25.781906,-80.157123,13.9,166.8,11,102517.6733,2647482.327,3.727915394,21,227496.1828,2522503.817,8.272588464,10695.63624,Miami Beach,Miami-Dade County,2750000,33139,2015
108 DILIDO TE,25.787785,-80.159619,13.9,166.8,11,102517.6733,2647482.327,3.727915394,21,227496.1828,2522503.817,8.272588464,10695.63624,Miami Beach,Miami-Dade County,2750000,33139,2015
2804 Prairie Ave,25.804314,-80.132734,1.2,14.4,11,93453.75,2646546.25,3.410720803,21,207382.5,2532617.5,7.56870438,9750,Miami Beach,Miami-Dade County,2740000,33140,2018
1745 W 23 St,25.799303,-80.145334,2.1,25.2,11,97048.125,2602951.875,3.594375,21,215358.75,2484641.25,7.97625,10125,Miami,Miami-Dade County,2700000,33140,2016
